11/23/2023 21:10,0.078689177,0.242318707,FALSE,0.423050959,0.424608069,-0.339210039,-0.209947691,-0.265545045,0,-0.021804088,0.053056518,-0.062732692,-0.393957713,1.303277154,-0.471583434,-0.997229856,0.470319921,-0.472588868,0.209767211,-0.622978223,-0.901137737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:11,0.064134258,0.242318707,FALSE,0.057566874,0.081505952,-0.406758543,-0.209947691,-0.265545045,0,-0.004416112,0.081652241,-0.141703581,-0.390517095,1.070908687,-0.471583434,-1.010022278,0.470269039,-0.472218916,0.210952674,-0.626049348,-0.8970341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:12,0.065347231,0.242318707,FALSE,0.561934911,0.571313802,-0.399648174,-0.209947691,-0.265545045,0,0.059644852,0.081093367,-0.175242285,-0.432910425,0.543060101,-0.471583434,-1.014416439,0.468771091,-0.474005313,0.192989425,-0.637876753,-0.899643786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:13,0.118450922,0.242318707,FALSE,1.486609646,-0.517148087,1.32106108,-0.209947691,-0.265545045,0,0.071541888,0.106615283,-0.124934229,1.231734357,1.466701997,-0.471583434,-1.025768022,0.49704487,-0.445234916,1.016091142,0.1946411,-0.895729257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:14,0.090636995,0.242318707,FALSE,-0.026494465,0.897852369,-0.413868912,-0.209947691,-0.265545045,0,0.147499888,0.096369259,-0.217864388,-0.414539982,1.466786569,-0.471583434,-1.026866563,0.471579744,-0.471466749,0.194914059,-0.636562596,-0.899208838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:15,0.089383037,0.242318707,FALSE,-0.098254146,0.871304518,-0.484625752,-0.209947691,-0.265545045,0,-0.017964894,0.079530337,-0.169260534,-0.400787999,1.450688553,-0.471583434,-1.040584919,0.471572894,-0.470923262,0.204662407,-0.630184132,-0.901960135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:16,0.103245582,0.242318707,FALSE,1.224174245,-0.156097314,0.857673141,-0.209947691,-0.265545045,0,-0.107226147,0.112158587,-0.242541239,0.730011012,0.966241554,-0.471583434,-1.062475344,0.487970407,-0.454554452,0.76850187,-0.055449205,-0.905075574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:17,0.081484236,0.242318707,FALSE,0.108734646,1.238588264,-0.305976793,-0.209947691,-0.265545045,0,0.194630455,0.105124952,-0.212958137,-0.362254874,0.99488712,-0.471583434,-1.061924327,0.470232405,-0.472500979,0.226558943,-0.60700837,-0.900407361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:18,0.068020076,0.242318707,FALSE,0.119211856,0.662018959,-0.498877321,-0.209947691,-0.265545045,0,0.251909091,0.104768929,-0.14330288,-0.483782422,0.2204878,-0.471583434,-1.052507307,0.467470788,-0.475555614,0.166415222,-0.670000567,-0.904049995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
11/23/2023 21:19,0.090765405,0.242318707,FALSE,0.423050959,0.882471929,-0.392383232,-0.209947691,-0.265545045,0,0.404221217,0.148834574,-0.178994123,-0.393957713,1.426631662,-0.471583434,-1.057816741,0.471107565,-0.471797866,0.207968097,-0.627892023,-0.902801884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099354,-0.414889982,-0.406671179,-0.078702485,0,0,0,0,0.221783375,-0.241116992,0,-0.395670162,-0.110295753,-0.356806516,-0.400504917,-0.400479896,-0.400510234,0,-0.316250747,0.411879011,0.41352136,0.418472096,0.100585255,0.38095018,0.382717444,0.331375804,0.204886823,0
